review_id	sent_num	sent_offset	sent_end	sent_text	Author	Classification	Content	Content--Narrative	Content--Other	Content--Quote	Content--Theme	None	Other_works	Reader_response	Reader_response--Evaluation_of_quality	Reader_response--Feelings	Reader_response--Identification_and_immersion	Reader_response--Reading_Context	Reader_response--Reception	Reader_response--Reflection	Recommendations	Style	Style--Context	Style--Structure	Style--Stylistic_features
impfic-review-2762	1	0	185	"""Als politieinspecteur Mareike Koswig opnieuw wordt geconfronteerd met de moord op een vermist jongetje, duikt ze in het verleden, waarin een serie onopgeloste kindermoorden plaatsvond."	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-2762	2	186	348	Ook in Italie (Toscane) blijken dergelijke verdwijningen plaats te vinden en ze besluit om samen met haar vriendin en hun twee kinderen daar met vakantie te gaan.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-2762	3	349	425	Ze treffen de moeder van een tien jaar geleden spoorloos verdwenen jongetje.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-2762	4	426	510	Darnaast volgt de lezer het verhaal van de sympathiek overkomende moordenaar Alfred.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-2762	5	511	609	De verhalen van de diverse hoofdpersonen kruisen elkaar en voeren naar een dramatische ontknoping.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-2762	6	610	699	De auteur weet zich op knappe wijze te verdiepen in de drijfveren van een lustmoordenaar.	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-2762	7	700	753	Psychologische thriller met goed gedoseerde spanning.	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-2762	8	754	824	Afwisselend lange en korte hoofdstukken houden de vaart in het geheel.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
impfic-review-2762	9	825	871	Goede karaktertekening en sfeerbeschrijvingen.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-2762	10	872	961	"Van deze auteur verscheen ook """"Huis van stilte""""*, dat eveneens deels in Toscane speelt."	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-2762	11	962	980	"Zeer kleine druk."""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-276514	1	0	11	Verwarrend.	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
impfic-review-276514	2	12	79	Ben opnieuw begonnen te lezen omdat ik dacht dat ik wat gemist had.	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
impfic-review-276514	3	80	108	Maar het stond er echt niet.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
impfic-review-277450	1	0	100	Deel 1 heb ik begon vorig jaar al gelezen. Ik koos er steeds maar niet voor om deel 2 te gaan lezen.	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
impfic-review-277450	2	101	153	En wat ben ik nu blij dat ik hem nu wel heb gelezen.	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
impfic-review-277450	3	154	227	Want wauw, wat is deze serie geweldig en wat een cliffhanger op het eind.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-277450	4	228	281	Ik pak nu snel deel 3, tevens het laatste deel erbij!	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
impfic-review-277450	5	282	314	Ik wil weten hoe het afloopt. :)	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
impfic-review-278206	1	0	16	Behoorlijk saai;	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-278206	2	17	91	als alle onnodige passages geschrapt zouden worden, blijft er weinig over.	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-278206	3	92	208	Ik begrijp dat een karakter opgebouwd moet worden, maar alle stukken over Heller zijn jeugd doen er gewoon niet toe.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
impfic-review-278206	4	209	345	Het personage heeft in mijn ogen niets sympathieks, wat vervelend is aangezien het hele boek een interview door en over dat karakter is.	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0
impfic-review-278206	5	346	403	Ik vind dit ook geen thriller, er zit weinig spanning in.	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-278206	6	404	530	Het moment dat onthuld wordt wat er met Marc gebeurd is, is een gigantische anticlimax, maar misschien houd ik van te duister.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
impfic-review-278206	7	531	623	Laatste +/- 30 bladzijden zijn wat interessanter, maar toen was ik er al helemaal klaar mee.	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
impfic-review-278206	8	624	639	Niet mijn ding.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
impfic-review-278206	9	640	686	Enige positieve vind ik de opzet van het boek.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
impfic-review-278206	10	687	750	Het beschreven interview is iets wat ik niet eerder heb gezien.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
impfic-review-278206	11	751	777	Getuigt van originaliteit.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-278656	1	0	101	Ugh veel te veel (overbodige) details, kon me niet goed concentreren want ik moest steeds teruglezen.	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
impfic-review-278656	2	102	126	Te filosofisch voor mij.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-27884	1	0	163	Dit 27ste deel van 'Alle verhalen van Olivier B. Bommel en Tom Poes' bevat drie verhalen die voor het eerst als krantenstrip verschenen in NRC Handelsblad in 1960.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-27884	2	164	328	Het verschijnt als een van de delen in een zestigdelige reeks die de komende jaren gaat verschijnen en die alle 177 verhalen over het befaamde tweetal zal bevatten.	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-27884	3	329	385	De verhalen worden in chronologische volgorde opgenomen;	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-27884	4	386	515	alle verhalen zijn voorzien van een korte inleiding door de Stichting Het Toonder Auteursrecht en van bibliografische informatie.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-27884	5	516	579	De tekeningen zijn gedigitaliseerd en waar nodig gerestaureerd;	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-27884	6	580	634	de teksten zijn ontdaan van fouten en inconsequenties.	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-27884	7	635	756	De basis hiervoor vormt de laatste door Toonder gecorrigeerde versie, zoals verschenen in de veertigdelige 'Heer Bommel :	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-27884	8	757	775	volledige werken :	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-27884	9	776	840	de dagbladpublicaties' (1990-2002), de zogenoemde 'hereneditie'.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-27884	10	841	896	Gebonden in (blauwe) halflinnen band in oblong formaat.	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-27884	11	897	1151	De fantasie, het inventieve taalgebruik van Toonder (1912-2005) en zijn tekeningen, die voor een hele generatie Nederlandse stripauteurs de standaard neerzetten, maken dit tot een tijdloze, klassieke strip, die ook een nieuwe generatie lezers zal boeien.	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-279746	1	0	90	‘Het Hout’ is Brouwers’ afrekening met zijn jeugdjaren in een katholiek jongenspensionaat.	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-279746	2	91	222	En al lees ik overal zeer lovende recensies en staat het boek in vele lijstjes op de eerste plaats, zelf ben ik minder enthousiast.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
impfic-review-279746	3	223	332	Het beeld van het pensionaat bij een franciscaner kloosterorde is - voor mij- té ongenuanceerd, te zwart-wit.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-279746	4	333	490	Het boek is vooral een pamflet en een aanklacht tegen het misbruik en de mishandelingen binnen de katholieke kerk, eerder dan dat het een literaire roman is…	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-279746	5	491	587	Ik besef dat andere lezers dergelijke kritiek bijna als ‘heiligschennis’ zouden kunnen ervaren ☺	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-279746	6	588	757	Maar ik had voortdurend het gevoel alsof Jeroen Brouwers nog een laatste keer al zijn toorn, afkeer en woede over wat hem ooit is aangedaan van zich af moest schreeuwen.	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-279746	7	758	936	Ik kies hier zeer bewust voor het woord ‘schreeuwen’ omdat die drukke, barokke, drammerige stijl van het boek mij – in tegenstelling tot veel andere lezers – niet kon overtuigen.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-279746	8	937	1025	Ik vrees dat ik nu definitief ophoud met mijn pogingen om Brouwers te leren appreciëren…	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-281750	1	0	97	Christophe Vekeman laat zich nogal straf uit over de huidige staat van de Nederlandse literatuur:	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-281750	2	98	322	"zo laat hij optekenen dat het niveau beneden alle peil is, en dat hij, telkens een nieuwe auteur debuteert, een ""van mijn erf""-gevoel krijgt (zo liet hij in het meest recente HUMO-interview optekenen), enzovoort, enzoverder."	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-281750	3	323	430	Onvermijdelijk schept zijn laatdunkende houding zekere verwachtingen omtrent zijn eigen schrijfvaardigheid.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-281750	4	431	505	Het zag ernaar uit dat  Gezellig is anders  een sterke novelle zou worden.	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
impfic-review-281750	5	506	575	Tot de protagonist op zoek gaat naar zijn zo begeerde 'gezelligheid'.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-281750	6	576	749	Tegen die tijd begon het ook op te vallen dat Vekemans schrijfkunsten behoorlijk te wensen overlieten in het licht van zijn uitspraken hierboven in de eerste alinea vermeld;	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-281750	7	750	1203	voor alle krachttoeren die hij uithaalt met het vormen van zijn ellenlange doch leesbare zinnen, had ik gemerkt dat op één enkele pagina (en je moet weten dat het hier over een novelle gaat, waarbij dankzij een royale witruimte tussen de regels een minimum aan woorden de bladzijden vullen) wel  vier  keer het woord 'maar' zag terugkomen (in één geval zelfs tweemaal achter elkaar, door de ene zin ermee te beëindigen en de volgende ermee te beginnen).	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-281750	8	1204	1356	Gelijkaardige taferelen komen terug met het woord 'immers', dat, zou je denken, toch al iets gemakkelijker te vervangen of te vermijden valt dan 'maar'.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
impfic-review-281750	9	1357	1443	Het zijn zulke repeterende woorden die een verrassend gebrek aan vocabulaire verraden.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-281750	10	1444	1731	Voeg daaraan toe een flinterdunne, quasi non-existentiële plot, en de tenenkrommende manier waarop de vierde muur gebroken wordt — spitsvondig noch subtiel, veeleer met een sloopkogel ( 'Wie is toch die auteur van Gezellig is anders?'  — waarmee mijn interesse finaal teniet werd gedaan.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-281750	11	1732	1817	Misschien had ik net het ongeluk gehad nu net één van zijn mindere werken te treffen.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-281750	12	1818	1835	Ik weet het niet.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-281750	13	1836	2025	Afgaand op dit zie ik me echter genoodzaakt te vervallen tot het gebruik van een uitdrukking die ik omwille van de grenzeloze spuuglelijkheid ervan tot op de grond van mijn hart verafschuw:	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-281750	14	2026	2073	don't talk the talk if you can't walk the walk.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-281758	1	0	46	Dit boek was echt heel erg heftig om te lezen.	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
impfic-review-281758	2	47	116	Wat Alice allemaal had meegemaakt was echt te vreselijk voor woorden.	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
impfic-review-281758	3	117	240	Qua lezen vond ik het soms iets langdradig, maar ik vond het wel een ongelooflijk goed boek en erg interessant om te lezen.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-281758	4	241	294	Om echt eens te weten wat er in zo'n persoon om gaat.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
impfic-review-282000	1	0	107	De onbarmhartige inkijk in Maarten's emotionele worsteling met de verliefdheid op Rosalie vond ik prachtig.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-282000	2	108	264	Het geeft weer een heel ander beeld van het innerlijk leven van Maarten en van de dynamiek van het (voor mij soms moeilijk te duiden) huwelijk met Nicolien.	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
impfic-review-282000	3	265	371	Gesitueerd in de jaren '50 met de moraal en de normen van toen maar qua emotionele lading van alle tijden.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-282000	4	372	413	Dit boek zal mij nog een tijd bijblijven.	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
impfic-review-282361	1	0	65	Het was een tof boek, maar nogal deprimerend en erg verdrietig :(	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
impfic-review-282454	1	0	76	Een seriemoordenaar wurgt zijn slachtoffers en snijdt het hart uit het lijk.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-282454	2	77	150	Liese Meerhout gaat op zoek naar de dader in Antwerpen, Cordoba en Trier.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-282454	3	151	196	Inmiddels gaat het fout in haar privéleven...	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-282454	4	197	281	Een intelligente thriller met maatschappijkritiek, leuke dialogen en een goede plot.	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-28303	1	0	160	Een Amsterdamse privedetective van Peruaanse afkomst gaat samen met een vriendin een van drugsmokkel verdachte medewerker van een Peruaans reisbureau schaduwen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-28303	2	161	276	Hun onderzoek brengt hen van Amsterdam naar New York en Peru, waar ze een kunstroof- en smokkel op het spoor komen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-28303	3	277	351	Een wat ambivalente misdaadroman- een debuut van een schrijverscollectief.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-28303	4	352	508	Enerzijds origineel, modern, gedurfd, vrij spannend, anderzijds wat amateuristisch opgebouwd, wat losse eindjes en geschreven in een gewild populaire stijl.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-28303	5	509	564	Aardige beschrijvingen van Amsterdam, New York en Peru.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-28303	6	565	577	Kleine druk.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-283137	1	0	23	Zo te kunnen schrijven!	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
impfic-review-283137	2	24	165	Ik maakte kennis met Oosterhoffs werk toen De Wrede Ezel, het eerste hoofdstuk uit Op de rok van het universum, werd gepubliceerd in De Gids.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-283137	3	166	249	Dat vond ik zo mooi dat ik het bewaarde en nog steeds ergens in de kast heb liggen.	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
impfic-review-283137	4	250	336	Daarna las ik de bundel Ja/Nee en de intrigerende essays in Een kreet is de ramp niet.	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
impfic-review-283137	5	337	441	Nu ben ik dan eindelijk toegekomen aan deze roman en wow, wat een geweldige leeservaring leverde dat op.	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
impfic-review-283137	6	442	606	Op de rok leest weliswaar langzaam en ik moest wennen aan het springen (en de daaropvolgende vermoeiend ogende bladspiegel), maar eenmaal daar vond ik het geweldig.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-283137	7	607	677	Oosterhoff heeft deze roman geschreven zoals dromen en gedachten gaan:	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
impfic-review-283137	8	678	919	onstuimig, lyrisch, associatief en onvoorspelbaar, bijna (maar natuurlijk niet echt, want hierin laat de vaste hand van de schrijver zijn kracht en beheersing zien) alsof er geen controle inzit, het er als een natuurkracht uitbulkt allemaal.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-283137	9	920	1122	Er staan prachtige vondsten in dit boek en de kiekjes, of hoe we die (vaak slechts alineabrede) scènes/anekdotes/citaten en associaties van over de hele wereld ook zullen noemen, zijn verslavend absurd.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-283137	10	1123	1376	Vaak komen deze kleine schetsen op andere plekken terug (het echtpaar dat de honden wast in de rivier bijvoorbeeld, kwallen die telkens opnieuw terugkeren naar hun jongste staat van zijn, etc) net in een iets andere vorm, en hebben ze zelfs een functie.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-283137	11	1377	1489	Dat er tussen al dat woordgeweld ook nog ruimte is om gehecht te raken aan Roelof de Koning is een topprestatie.	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
impfic-review-283137	12	1490	1568	‘Wij mensen krijgen precies genoeg verstand om het anderen te zien verliezen.’	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-283137	13	1569	1715	(pag. 321)   ‘Wie toegewijd een mensenleven wil beschrijven moet net zo lang een kam door de jaren halen tot de seizoenen vanzelf blijven zitten.’	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-283137	14	1716	1794	(pag. 386)   Oosterhoff is duidelijk een dichter - en een verdraaid goede ook.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-283137	15	1795	1874	Aanrader voor iedere lezer (en schrijver!) die eens goed rondgetold wil worden.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
impfic-review-283375	1	0	34	Leuk boek dat leest als een trein.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-283375	2	35	66	Spanning op de juiste momenten.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-284155	1	0	146	Kranten redactie verhaal is wel ontluisterend, complot theorie die opgevoerd wordt erg Italiaans en weinig uitgewerkt, wel lekker snel geschreven.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-284660	1	0	186	Nadat er voor de honderdste keer werd geschreven 'zij verschafte zichzelf toegang', begon het me te dagen dat de titel van het boek misschien toch een andere betekenis heeft dan ik denk.	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-284660	2	187	218	Niet aan mij besteed, dit boek.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-284660	3	219	244	De lijfarts dan weer wel!	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-28635	1	0	132	De auteur (diabeticus) begint dit boek exact op de plaats waar de voorloper ervan ‘De jongen die (van) suikerziekte genas’* ophoudt.	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-28635	2	133	288	Hij ontmoet Franklin opnieuw en terwijl zij reizen van Goa (India) naar Tibet, vertelt Franklin hem over hoe hij de essentie van ziekte meester kan worden.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-28635	3	289	359	Ziekte is onbalans en een van de manieren waarop je ziel communiceert:	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-28635	4	360	430	zij spoort de zieke aan tot verandering om zaken in balans te brengen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-28635	5	431	589	In de eerste plaats moet een mens de overtuigingen en conditioneringen die hem beperken onder ogen zien en vervolgens geloven in zichzelf en in zijn genezing.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-28635	6	590	682	Ten tweede moet hij zijn lichaam en de zelfhelende vermogens ervan opnieuw leren vertrouwen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-28635	7	683	818	Tenslotte moet hij begrijpen wat de dynamiek is van de gebeurtenissen die in zijn leven plaatsvinden en hoe die tot stand zijn gekomen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-28635	8	819	958	Door zijn bewustzijn te verhogen en te begrijpen dat alles met alles verbonden is, kan de ziekte of een ziek orgaan worden getransformeerd.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-28635	9	959	1017	Dit noemt de auteur de ‘alchemie van ziekte’ (vgl. titel).	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-28635	10	1018	1121	Redelijk wat informatie uit het eerste deel wordt hier herhaald, maar in een andere vorm gepresenteerd.	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-28635	11	1122	1202	De dialoog tussen auteur en zijn alter ego komt wat betweterig over op den duur.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-28635	12	1203	1257	Bevat 14 figuren en een geannoteerde lijst boekentips.	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-286897	1	0	12	slecht boek.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-286897	2	13	55	makkelijke setting zeer hoog Kluungehalte.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-286897	3	56	69	Geen aanrader	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0
impfic-review-286988	1	0	23	Het begin was wat saai.	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
impfic-review-286988	2	24	52	Daarna komt er wel actie in.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-286988	3	53	91	Het einde vond ik ook wat afgeraffeld.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-287363	1	0	30	Met volle moed begon ik eraan.	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
impfic-review-287363	2	31	132	Ik verwachtte er veel van, en vond het dan ook jammer dat het boek me niet direct mee wist te slepen.	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
impfic-review-287363	3	133	218	Eigenlijk waren het zelfs maar de laatste twee hoofdstukken die me wisten te bekoren.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-287363	4	219	268	Maar uiteraard bestaat een boek uit meer dan dat.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-287363	5	269	372	Verder duidde ik maar drie zinnen aan, wat zeer ongewoon is aangezien dit er normaal wel wat meer zijn.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-287363	6	373	509	Dit komt wellicht door het taalgebruik dat ik te melodisch en wisselvallig vond, daardoor kreeg het boek, soms, een nogal melige indruk.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-287363	7	510	584	Naar mijn gevoel een beschreven liefde zoals hij al zo vaak beschreven is.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-287363	8	585	632	Dit boek schoot dus jammergenoeg naast de roos.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-287363	9	633	679	Toch kijk ik uit naar Hamou zijn laatste boek:	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-287363	10	680	705	"""Het moois dat we delen""."	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-287363	11	706	745	Hopelijk weet deze mij meer te bekoren.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
impfic-review-287363	12	746	764	I'll let you know!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-287363	13	765	777	"🙃😁  Xander
"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-287417	1	0	34	Ik had meer verwacht van dit boek.	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
